chunk_id,content_type,title,text_for_embedding,accessory,source,image_ids,image_paths,metadata_json
IMG-IMG-001,image_context,EARRING image - IMG-001,"Image reference IMG-001 for accessory EARRING. Original media: xl/media/image3.png. Anchor: from R6C15 | to R54C44. Suggested context: 1. Sharp point/thin steel, R 0.8mm, Ø 2mm hole. | 2. Full R at end fo easy assembly | 3. Post location/angel depends on design request | 4. Make sure mo sharp poimt/thin steel. Caption status: needs visual captioning before text-only RAG.",EARRING,from R6C15 | to R54C44,IMG-001,images/original/image3.png,"{""accessory"": ""EARRING"", ""image_id"": ""IMG-001"", ""content_type"": ""image_context"", ""source_sheet"": ""EARRING"", ""source"": ""from R6C15 | to R54C44"", ""media_path"": ""images/original/image3.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-002,image_context,EARRING image - IMG-002,"Image reference IMG-002 for accessory EARRING. Original media: xl/media/image1.png. Anchor: from R14C4 | to R44C10. Suggested context: 1. Sharp point/thin steel, R 0.8mm, Ø 2mm hole. | 2. Full R at end fo easy assembly | 3. Post location/angel depends on design request | 4. Make sure mo sharp poimt/thin steel. Caption status: needs visual captioning before text-only RAG.",EARRING,from R14C4 | to R44C10,IMG-002,images/original/image1.png,"{""accessory"": ""EARRING"", ""image_id"": ""IMG-002"", ""content_type"": ""image_context"", ""source_sheet"": ""EARRING"", ""source"": ""from R14C4 | to R44C10"", ""media_path"": ""images/original/image1.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-003,image_context,EARRING image - IMG-003,"Image reference IMG-003 for accessory EARRING. Original media: xl/media/image2.png. Anchor: from R37C11 | to R54C15. Suggested context: 1. Sharp point/thin steel, R 0.8mm, Ø 2mm hole. | 2. Full R at end fo easy assembly | 3. Post location/angel depends on design request | 4. Make sure mo sharp poimt/thin steel. Caption status: needs visual captioning before text-only RAG.",EARRING,from R37C11 | to R54C15,IMG-003,images/original/image2.png,"{""accessory"": ""EARRING"", ""image_id"": ""IMG-003"", ""content_type"": ""image_context"", ""source_sheet"": ""EARRING"", ""source"": ""from R37C11 | to R54C15"", ""media_path"": ""images/original/image2.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-004,image_context,HANDRING image - IMG-004,Image reference IMG-004 for accessory HANDRING. Original media: xl/media/image4.png. Anchor: from R1C12 | to R38C27. Suggested context: . Caption status: needs visual captioning before text-only RAG.,HANDRING,from R1C12 | to R38C27,IMG-004,images/original/image4.png,"{""accessory"": ""HANDRING"", ""image_id"": ""IMG-004"", ""content_type"": ""image_context"", ""source_sheet"": ""HANDRING"", ""source"": ""from R1C12 | to R38C27"", ""media_path"": ""images/original/image4.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-005,image_context,HANDRING image - IMG-005,Image reference IMG-005 for accessory HANDRING. Original media: xl/media/image5.png. Anchor: from R19C1 | to R46C4. Suggested context: . Caption status: needs visual captioning before text-only RAG.,HANDRING,from R19C1 | to R46C4,IMG-005,images/original/image5.png,"{""accessory"": ""HANDRING"", ""image_id"": ""IMG-005"", ""content_type"": ""image_context"", ""source_sheet"": ""HANDRING"", ""source"": ""from R19C1 | to R46C4"", ""media_path"": ""images/original/image5.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-006,image_context,HEADBAND image - IMG-006,"Image reference IMG-006 for accessory HEADBAND. Original media: xl/media/image6.png. Anchor: from R3C14 | to R10C16. Suggested context: 1. Get SG head to double check. | 2. Use one gate design to avoid weldline | 3. PPCO is 1st option. | 4. Sharp point/thin steel, R 0.8mm, Ø 2mm hole.. Caption status: needs visual captioning before text-only RAG.",HEADBAND,from R3C14 | to R10C16,IMG-006,images/original/image6.png,"{""accessory"": ""HEADBAND"", ""image_id"": ""IMG-006"", ""content_type"": ""image_context"", ""source_sheet"": ""HEADBAND"", ""source"": ""from R3C14 | to R10C16"", ""media_path"": ""images/original/image6.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-007,image_context,HEADBAND image - IMG-007,"Image reference IMG-007 for accessory HEADBAND. Original media: xl/media/image7.png. Anchor: from R4C17 | to R10C26. Suggested context: 1. Get SG head to double check. | 2. Use one gate design to avoid weldline | 3. PPCO is 1st option. | 4. Sharp point/thin steel, R 0.8mm, Ø 2mm hole.. Caption status: needs visual captioning before text-only RAG.",HEADBAND,from R4C17 | to R10C26,IMG-007,images/original/image7.png,"{""accessory"": ""HEADBAND"", ""image_id"": ""IMG-007"", ""content_type"": ""image_context"", ""source_sheet"": ""HEADBAND"", ""source"": ""from R4C17 | to R10C26"", ""media_path"": ""images/original/image7.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-008,image_context,HEADBAND image - IMG-008,"Image reference IMG-008 for accessory HEADBAND. Original media: xl/media/image11.JPG. Anchor: from R11C14 | extent 782x578px. Suggested context: 1. Get SG head to double check. | 2. Use one gate design to avoid weldline | 3. PPCO is 1st option. | 4. Sharp point/thin steel, R 0.8mm, Ø 2mm hole.. Caption status: needs visual captioning before text-only RAG.",HEADBAND,from R11C14 | extent 782x578px,IMG-008,images/original/image11.JPG,"{""accessory"": ""HEADBAND"", ""image_id"": ""IMG-008"", ""content_type"": ""image_context"", ""source_sheet"": ""HEADBAND"", ""source"": ""from R11C14 | extent 782x578px"", ""media_path"": ""images/original/image11.JPG"", ""caption_status"": ""needs_caption""}"
IMG-IMG-009,image_context,HEADBAND image - IMG-009,"Image reference IMG-009 for accessory HEADBAND. Original media: xl/media/image9.png. Anchor: from R14C1 | to R53C14. Suggested context: 1. Get SG head to double check. | 2. Use one gate design to avoid weldline | 3. PPCO is 1st option. | 4. Sharp point/thin steel, R 0.8mm, Ø 2mm hole.. Caption status: needs visual captioning before text-only RAG.",HEADBAND,from R14C1 | to R53C14,IMG-009,images/original/image9.png,"{""accessory"": ""HEADBAND"", ""image_id"": ""IMG-009"", ""content_type"": ""image_context"", ""source_sheet"": ""HEADBAND"", ""source"": ""from R14C1 | to R53C14"", ""media_path"": ""images/original/image9.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-010,image_context,HEADBAND image - IMG-010,"Image reference IMG-010 for accessory HEADBAND. Original media: xl/media/image10.jpg. Anchor: from R40C15 | to R58C21. Suggested context: 1. Get SG head to double check. | 2. Use one gate design to avoid weldline | 3. PPCO is 1st option. | 4. Sharp point/thin steel, R 0.8mm, Ø 2mm hole.. Caption status: needs visual captioning before text-only RAG.",HEADBAND,from R40C15 | to R58C21,IMG-010,images/original/image10.jpg,"{""accessory"": ""HEADBAND"", ""image_id"": ""IMG-010"", ""content_type"": ""image_context"", ""source_sheet"": ""HEADBAND"", ""source"": ""from R40C15 | to R58C21"", ""media_path"": ""images/original/image10.jpg"", ""caption_status"": ""needs_caption""}"
IMG-IMG-011,image_context,HEADBAND image - IMG-011,"Image reference IMG-011 for accessory HEADBAND. Original media: xl/media/image8.jpeg. Anchor: from R40C21 | to R59C29. Suggested context: 1. Get SG head to double check. | 2. Use one gate design to avoid weldline | 3. PPCO is 1st option. | 4. Sharp point/thin steel, R 0.8mm, Ø 2mm hole.. Caption status: needs visual captioning before text-only RAG.",HEADBAND,from R40C21 | to R59C29,IMG-011,images/original/image8.jpeg,"{""accessory"": ""HEADBAND"", ""image_id"": ""IMG-011"", ""content_type"": ""image_context"", ""source_sheet"": ""HEADBAND"", ""source"": ""from R40C21 | to R59C29"", ""media_path"": ""images/original/image8.jpeg"", ""caption_status"": ""needs_caption""}"
IMG-IMG-012,image_context,BELT image - IMG-012,"Image reference IMG-012 for accessory BELT. Original media: xl/media/image13.JPG. Anchor: from R3C12 | extent 376x511px. Suggested context: 1. Post direction, outward is the 1st choice. Inward direction is ok for loose belt per design request, but not allowed for tight belt. | 2. Need to fit SG | 3. Try to use 1 post, insead of 2 at every breakaway. | 4. Gate at hole side for PTMI, at post side for MCA. Caption status: needs visual captioning before text-only RAG.",BELT,from R3C12 | extent 376x511px,IMG-012,images/original/image13.JPG,"{""accessory"": ""BELT"", ""image_id"": ""IMG-012"", ""content_type"": ""image_context"", ""source_sheet"": ""BELT"", ""source"": ""from R3C12 | extent 376x511px"", ""media_path"": ""images/original/image13.JPG"", ""caption_status"": ""needs_caption""}"
IMG-IMG-013,image_context,BELT image - IMG-013,"Image reference IMG-013 for accessory BELT. Original media: xl/media/image12.png. Anchor: from R10C1 | extent 756x555px. Suggested context: 1. Post direction, outward is the 1st choice. Inward direction is ok for loose belt per design request, but not allowed for tight belt. | 2. Need to fit SG | 3. Try to use 1 post, insead of 2 at every breakaway. | 4. Gate at hole side for PTMI, at post side for MCA. Caption status: needs visual captioning before text-only RAG.",BELT,from R10C1 | extent 756x555px,IMG-013,images/original/image12.png,"{""accessory"": ""BELT"", ""image_id"": ""IMG-013"", ""content_type"": ""image_context"", ""source_sheet"": ""BELT"", ""source"": ""from R10C1 | extent 756x555px"", ""media_path"": ""images/original/image12.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-014,image_context,BELT image - IMG-014,"Image reference IMG-014 for accessory BELT. Original media: xl/media/image15.png. Anchor: from R27C12 | extent 710x503px. Suggested context: 1. Post direction, outward is the 1st choice. Inward direction is ok for loose belt per design request, but not allowed for tight belt. | 2. Need to fit SG | 3. Try to use 1 post, insead of 2 at every breakaway. | 4. Gate at hole side for PTMI, at post side for MCA. Caption status: needs visual captioning before text-only RAG.",BELT,from R27C12 | extent 710x503px,IMG-014,images/original/image15.png,"{""accessory"": ""BELT"", ""image_id"": ""IMG-014"", ""content_type"": ""image_context"", ""source_sheet"": ""BELT"", ""source"": ""from R27C12 | extent 710x503px"", ""media_path"": ""images/original/image15.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-015,image_context,BELT image - IMG-015,"Image reference IMG-015 for accessory BELT. Original media: xl/media/image14.jpg. Anchor: from R39C1 | extent 492x582px. Suggested context: 1. Post direction, outward is the 1st choice. Inward direction is ok for loose belt per design request, but not allowed for tight belt. | 2. Need to fit SG | 3. Try to use 1 post, insead of 2 at every breakaway. | 4. Gate at hole side for PTMI, at post side for MCA. Caption status: needs visual captioning before text-only RAG.",BELT,from R39C1 | extent 492x582px,IMG-015,images/original/image14.jpg,"{""accessory"": ""BELT"", ""image_id"": ""IMG-015"", ""content_type"": ""image_context"", ""source_sheet"": ""BELT"", ""source"": ""from R39C1 | extent 492x582px"", ""media_path"": ""images/original/image14.jpg"", ""caption_status"": ""needs_caption""}"
IMG-IMG-016,image_context,BRACELET image - IMG-016,Image reference IMG-016 for accessory BRACELET. Original media: xl/media/image16.png. Anchor: from R11C1 | to R30C10. Suggested context: . Caption status: needs visual captioning before text-only RAG.,BRACELET,from R11C1 | to R30C10,IMG-016,images/original/image16.png,"{""accessory"": ""BRACELET"", ""image_id"": ""IMG-016"", ""content_type"": ""image_context"", ""source_sheet"": ""BRACELET"", ""source"": ""from R11C1 | to R30C10"", ""media_path"": ""images/original/image16.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-017,image_context,BRACELET image - IMG-017,Image reference IMG-017 for accessory BRACELET. Original media: xl/media/image17.jpeg. Anchor: from R12C10 | extent 539x332px. Suggested context: . Caption status: needs visual captioning before text-only RAG.,BRACELET,from R12C10 | extent 539x332px,IMG-017,images/original/image17.jpeg,"{""accessory"": ""BRACELET"", ""image_id"": ""IMG-017"", ""content_type"": ""image_context"", ""source_sheet"": ""BRACELET"", ""source"": ""from R12C10 | extent 539x332px"", ""media_path"": ""images/original/image17.jpeg"", ""caption_status"": ""needs_caption""}"
IMG-IMG-018,image_context,NECKLACE image - IMG-018,Image reference IMG-018 for accessory NECKLACE. Original media: xl/media/image19.png. Anchor: from R14C18 | to R37C29. Suggested context: 1. Please ensure cloose loop design (prefer Y shape gate ) | 2. Please ensure enough space for trimming gate (plier) | 3. Please d-check opening standard below for each material | 4. Please d-check VUM proceed/not --> decide holder dimension. Caption status: needs visual captioning before text-only RAG.,NECKLACE,from R14C18 | to R37C29,IMG-018,images/original/image19.png,"{""accessory"": ""NECKLACE"", ""image_id"": ""IMG-018"", ""content_type"": ""image_context"", ""source_sheet"": ""NECKLACE"", ""source"": ""from R14C18 | to R37C29"", ""media_path"": ""images/original/image19.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-019,image_context,NECKLACE image - IMG-019,Image reference IMG-019 for accessory NECKLACE. Original media: xl/media/image21.png. Anchor: from R16C1 | to R30C5. Suggested context: 1. Please ensure cloose loop design (prefer Y shape gate ) | 2. Please ensure enough space for trimming gate (plier) | 3. Please d-check opening standard below for each material | 4. Please d-check VUM proceed/not --> decide holder dimension. Caption status: needs visual captioning before text-only RAG.,NECKLACE,from R16C1 | to R30C5,IMG-019,images/original/image21.png,"{""accessory"": ""NECKLACE"", ""image_id"": ""IMG-019"", ""content_type"": ""image_context"", ""source_sheet"": ""NECKLACE"", ""source"": ""from R16C1 | to R30C5"", ""media_path"": ""images/original/image21.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-020,image_context,NECKLACE image - IMG-020,Image reference IMG-020 for accessory NECKLACE. Original media: xl/media/image22.png. Anchor: from R16C5 | to R30C9. Suggested context: 1. Please ensure cloose loop design (prefer Y shape gate ) | 2. Please ensure enough space for trimming gate (plier) | 3. Please d-check opening standard below for each material | 4. Please d-check VUM proceed/not --> decide holder dimension. Caption status: needs visual captioning before text-only RAG.,NECKLACE,from R16C5 | to R30C9,IMG-020,images/original/image22.png,"{""accessory"": ""NECKLACE"", ""image_id"": ""IMG-020"", ""content_type"": ""image_context"", ""source_sheet"": ""NECKLACE"", ""source"": ""from R16C5 | to R30C9"", ""media_path"": ""images/original/image22.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-021,image_context,NECKLACE image - IMG-021,Image reference IMG-021 for accessory NECKLACE. Original media: xl/media/image23.png. Anchor: from R16C10 | to R30C12. Suggested context: 1. Please ensure cloose loop design (prefer Y shape gate ) | 2. Please ensure enough space for trimming gate (plier) | 3. Please d-check opening standard below for each material | 4. Please d-check VUM proceed/not --> decide holder dimension. Caption status: needs visual captioning before text-only RAG.,NECKLACE,from R16C10 | to R30C12,IMG-021,images/original/image23.png,"{""accessory"": ""NECKLACE"", ""image_id"": ""IMG-021"", ""content_type"": ""image_context"", ""source_sheet"": ""NECKLACE"", ""source"": ""from R16C10 | to R30C12"", ""media_path"": ""images/original/image23.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-022,image_context,NECKLACE image - IMG-022,Image reference IMG-022 for accessory NECKLACE. Original media: xl/media/image24.png. Anchor: from R16C12 | to R30C16. Suggested context: 1. Please ensure cloose loop design (prefer Y shape gate ) | 2. Please ensure enough space for trimming gate (plier) | 3. Please d-check opening standard below for each material | 4. Please d-check VUM proceed/not --> decide holder dimension. Caption status: needs visual captioning before text-only RAG.,NECKLACE,from R16C12 | to R30C16,IMG-022,images/original/image24.png,"{""accessory"": ""NECKLACE"", ""image_id"": ""IMG-022"", ""content_type"": ""image_context"", ""source_sheet"": ""NECKLACE"", ""source"": ""from R16C12 | to R30C16"", ""media_path"": ""images/original/image24.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-023,image_context,NECKLACE image - IMG-023,Image reference IMG-023 for accessory NECKLACE. Original media: xl/media/image25.png. Anchor: from R32C1 | to R56C6. Suggested context: 1. Please ensure cloose loop design (prefer Y shape gate ) | 2. Please ensure enough space for trimming gate (plier) | 3. Please d-check opening standard below for each material | 4. Please d-check VUM proceed/not --> decide holder dimension. Caption status: needs visual captioning before text-only RAG.,NECKLACE,from R32C1 | to R56C6,IMG-023,images/original/image25.png,"{""accessory"": ""NECKLACE"", ""image_id"": ""IMG-023"", ""content_type"": ""image_context"", ""source_sheet"": ""NECKLACE"", ""source"": ""from R32C1 | to R56C6"", ""media_path"": ""images/original/image25.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-024,image_context,NECKLACE image - IMG-024,Image reference IMG-024 for accessory NECKLACE. Original media: xl/media/image26.png. Anchor: from R35C10 | to R50C12. Suggested context: 1. Please ensure cloose loop design (prefer Y shape gate ) | 2. Please ensure enough space for trimming gate (plier) | 3. Please d-check opening standard below for each material | 4. Please d-check VUM proceed/not --> decide holder dimension. Caption status: needs visual captioning before text-only RAG.,NECKLACE,from R35C10 | to R50C12,IMG-024,images/original/image26.png,"{""accessory"": ""NECKLACE"", ""image_id"": ""IMG-024"", ""content_type"": ""image_context"", ""source_sheet"": ""NECKLACE"", ""source"": ""from R35C10 | to R50C12"", ""media_path"": ""images/original/image26.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-025,image_context,NECKLACE image - IMG-025,Image reference IMG-025 for accessory NECKLACE. Original media: xl/media/image18.png. Anchor: from R35C18 | to R46C27. Suggested context: 1. Please ensure cloose loop design (prefer Y shape gate ) | 2. Please ensure enough space for trimming gate (plier) | 3. Please d-check opening standard below for each material | 4. Please d-check VUM proceed/not --> decide holder dimension. Caption status: needs visual captioning before text-only RAG.,NECKLACE,from R35C18 | to R46C27,IMG-025,images/original/image18.png,"{""accessory"": ""NECKLACE"", ""image_id"": ""IMG-025"", ""content_type"": ""image_context"", ""source_sheet"": ""NECKLACE"", ""source"": ""from R35C18 | to R46C27"", ""media_path"": ""images/original/image18.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-026,image_context,NECKLACE image - IMG-026,Image reference IMG-026 for accessory NECKLACE. Original media: xl/media/image20.png. Anchor: from R47C18 | to R57C28. Suggested context: 1. Please ensure cloose loop design (prefer Y shape gate ) | 2. Please ensure enough space for trimming gate (plier) | 3. Please d-check opening standard below for each material | 4. Please d-check VUM proceed/not --> decide holder dimension. Caption status: needs visual captioning before text-only RAG.,NECKLACE,from R47C18 | to R57C28,IMG-026,images/original/image20.png,"{""accessory"": ""NECKLACE"", ""image_id"": ""IMG-026"", ""content_type"": ""image_context"", ""source_sheet"": ""NECKLACE"", ""source"": ""from R47C18 | to R57C28"", ""media_path"": ""images/original/image20.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-027,image_context,BACKPACK ASSY image - IMG-027,Image reference IMG-027 for accessory BACKPACK ASSY. Original media: xl/media/image27.png. Anchor: from R14C1 | to R22C5. Suggested context: 1. Strap connection type mushroom | 2. Ensure there's locking slot on hole | 3. Add ribb allong backpack bottom | Locking on hole Ø3.2. Caption status: needs visual captioning before text-only RAG.,BACKPACK ASSY,from R14C1 | to R22C5,IMG-027,images/original/image27.png,"{""accessory"": ""BACKPACK ASSY"", ""image_id"": ""IMG-027"", ""content_type"": ""image_context"", ""source_sheet"": ""Backpack assy"", ""source"": ""from R14C1 | to R22C5"", ""media_path"": ""images/original/image27.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-028,image_context,BACKPACK ASSY image - IMG-028,Image reference IMG-028 for accessory BACKPACK ASSY. Original media: xl/media/image28.png. Anchor: from R24C4 | to R33C7. Suggested context: 1. Strap connection type mushroom | 2. Ensure there's locking slot on hole | 3. Add ribb allong backpack bottom | Locking on hole Ø3.2. Caption status: needs visual captioning before text-only RAG.,BACKPACK ASSY,from R24C4 | to R33C7,IMG-028,images/original/image28.png,"{""accessory"": ""BACKPACK ASSY"", ""image_id"": ""IMG-028"", ""content_type"": ""image_context"", ""source_sheet"": ""Backpack assy"", ""source"": ""from R24C4 | to R33C7"", ""media_path"": ""images/original/image28.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-029,image_context,BACKPACK ASSY image - IMG-029,Image reference IMG-029 for accessory BACKPACK ASSY. Original media: xl/media/image29.png. Anchor: from R24C9 | to R48C17. Suggested context: 1. Strap connection type mushroom | 2. Ensure there's locking slot on hole | 3. Add ribb allong backpack bottom | Locking on hole Ø3.2. Caption status: needs visual captioning before text-only RAG.,BACKPACK ASSY,from R24C9 | to R48C17,IMG-029,images/original/image29.png,"{""accessory"": ""BACKPACK ASSY"", ""image_id"": ""IMG-029"", ""content_type"": ""image_context"", ""source_sheet"": ""Backpack assy"", ""source"": ""from R24C9 | to R48C17"", ""media_path"": ""images/original/image29.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-030,image_context,BACKPACK ASSY image - IMG-030,Image reference IMG-030 for accessory BACKPACK ASSY. Original media: xl/media/image30.png. Anchor: from R24C17 | to R47C25. Suggested context: 1. Strap connection type mushroom | 2. Ensure there's locking slot on hole | 3. Add ribb allong backpack bottom | Locking on hole Ø3.2. Caption status: needs visual captioning before text-only RAG.,BACKPACK ASSY,from R24C17 | to R47C25,IMG-030,images/original/image30.png,"{""accessory"": ""BACKPACK ASSY"", ""image_id"": ""IMG-030"", ""content_type"": ""image_context"", ""source_sheet"": ""Backpack assy"", ""source"": ""from R24C17 | to R47C25"", ""media_path"": ""images/original/image30.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-031,image_context,BACKPACK ASSY image - IMG-031,Image reference IMG-031 for accessory BACKPACK ASSY. Original media: xl/media/image31.png. Anchor: from R32C2 | to R41C6. Suggested context: 1. Strap connection type mushroom | 2. Ensure there's locking slot on hole | 3. Add ribb allong backpack bottom | Locking on hole Ø3.2. Caption status: needs visual captioning before text-only RAG.,BACKPACK ASSY,from R32C2 | to R41C6,IMG-031,images/original/image31.png,"{""accessory"": ""BACKPACK ASSY"", ""image_id"": ""IMG-031"", ""content_type"": ""image_context"", ""source_sheet"": ""Backpack assy"", ""source"": ""from R32C2 | to R41C6"", ""media_path"": ""images/original/image31.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-032,image_context,STD ELECTRODE PTMI image - IMG-032,Image reference IMG-032 for accessory STD ELECTRODE PTMI. Original media: xl/media/image32.png. Anchor: from R1C1 | to R21C6. Suggested context: 40mm | Ø7mm | Standard electrode PTMI | Flat Surface Add 2 hole for M6. Caption status: needs visual captioning before text-only RAG.,STD ELECTRODE PTMI,from R1C1 | to R21C6,IMG-032,images/original/image32.png,"{""accessory"": ""STD ELECTRODE PTMI"", ""image_id"": ""IMG-032"", ""content_type"": ""image_context"", ""source_sheet"": ""STD Electrode PTMI"", ""source"": ""from R1C1 | to R21C6"", ""media_path"": ""images/original/image32.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-033,image_context,GLASSES image - IMG-033,"Image reference IMG-033 for accessory GLASSES. Original media: xl/media/image34.png. Anchor: from R11C13 | to R29C22. Suggested context: 1. P/L location, not go through middle of glass. | 2. Enough Connection at Middle | 3. Slide sticking, enough draft 3~10 degree. | 4. Hang on slide, enough strike. Caption status: needs visual captioning before text-only RAG.",GLASSES,from R11C13 | to R29C22,IMG-033,images/original/image34.png,"{""accessory"": ""GLASSES"", ""image_id"": ""IMG-033"", ""content_type"": ""image_context"", ""source_sheet"": ""GLASSES"", ""source"": ""from R11C13 | to R29C22"", ""media_path"": ""images/original/image34.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-034,image_context,GLASSES image - IMG-034,"Image reference IMG-034 for accessory GLASSES. Original media: xl/media/image33.png. Anchor: from R15C1 | to R27C11. Suggested context: 1. P/L location, not go through middle of glass. | 2. Enough Connection at Middle | 3. Slide sticking, enough draft 3~10 degree. | 4. Hang on slide, enough strike. Caption status: needs visual captioning before text-only RAG.",GLASSES,from R15C1 | to R27C11,IMG-034,images/original/image33.png,"{""accessory"": ""GLASSES"", ""image_id"": ""IMG-034"", ""content_type"": ""image_context"", ""source_sheet"": ""GLASSES"", ""source"": ""from R15C1 | to R27C11"", ""media_path"": ""images/original/image33.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-035,image_context,HAIR CLIP image - IMG-035,Image reference IMG-035 for accessory HAIR CLIP. Original media: xl/media/image37.png. Anchor: from R10C1 | to R19C6. Suggested context: 1. Add notch on part | 2. half plastic on hinge | 3. coring on hinge | 4. Bump on pin. Caption status: needs visual captioning before text-only RAG.,HAIR CLIP,from R10C1 | to R19C6,IMG-035,images/original/image37.png,"{""accessory"": ""HAIR CLIP"", ""image_id"": ""IMG-035"", ""content_type"": ""image_context"", ""source_sheet"": ""Hair clip"", ""source"": ""from R10C1 | to R19C6"", ""media_path"": ""images/original/image37.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-036,image_context,HAIR CLIP image - IMG-036,Image reference IMG-036 for accessory HAIR CLIP. Original media: xl/media/image35.png. Anchor: from R10C6 | to R29C11. Suggested context: 1. Add notch on part | 2. half plastic on hinge | 3. coring on hinge | 4. Bump on pin. Caption status: needs visual captioning before text-only RAG.,HAIR CLIP,from R10C6 | to R29C11,IMG-036,images/original/image35.png,"{""accessory"": ""HAIR CLIP"", ""image_id"": ""IMG-036"", ""content_type"": ""image_context"", ""source_sheet"": ""Hair clip"", ""source"": ""from R10C6 | to R29C11"", ""media_path"": ""images/original/image35.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-037,image_context,HAIR CLIP image - IMG-037,Image reference IMG-037 for accessory HAIR CLIP. Original media: xl/media/image36.png. Anchor: from R10C6 | to R29C11. Suggested context: 1. Add notch on part | 2. half plastic on hinge | 3. coring on hinge | 4. Bump on pin. Caption status: needs visual captioning before text-only RAG.,HAIR CLIP,from R10C6 | to R29C11,IMG-037,images/original/image36.png,"{""accessory"": ""HAIR CLIP"", ""image_id"": ""IMG-037"", ""content_type"": ""image_context"", ""source_sheet"": ""Hair clip"", ""source"": ""from R10C6 | to R29C11"", ""media_path"": ""images/original/image36.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-038,image_context,SHOES image - IMG-038,Image reference IMG-038 for accessory SHOES. Original media: xl/media/image50.png. Anchor: from R2C28 | to R27C45. Suggested context: 1. Need jumping P/L at bottom if there's logo. | 2. Please add offset 0.3mm (clearance to leg) per side | 3. Arrange layout R-R and L-L and add flag on runner to make trimming process easier | 4. Tampo issue- Ensure gate position not at side area bookmask (will affect paint issue). Caption status: needs visual captioning before text-only RAG.,SHOES,from R2C28 | to R27C45,IMG-038,images/original/image50.png,"{""accessory"": ""SHOES"", ""image_id"": ""IMG-038"", ""content_type"": ""image_context"", ""source_sheet"": ""SHOES"", ""source"": ""from R2C28 | to R27C45"", ""media_path"": ""images/original/image50.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-039,image_context,SHOES image - IMG-039,Image reference IMG-039 for accessory SHOES. Original media: xl/media/image42.png. Anchor: from R4C13 | to R12C15. Suggested context: 1. Need jumping P/L at bottom if there's logo. | 2. Please add offset 0.3mm (clearance to leg) per side | 3. Arrange layout R-R and L-L and add flag on runner to make trimming process easier | 4. Tampo issue- Ensure gate position not at side area bookmask (will affect paint issue). Caption status: needs visual captioning before text-only RAG.,SHOES,from R4C13 | to R12C15,IMG-039,images/original/image42.png,"{""accessory"": ""SHOES"", ""image_id"": ""IMG-039"", ""content_type"": ""image_context"", ""source_sheet"": ""SHOES"", ""source"": ""from R4C13 | to R12C15"", ""media_path"": ""images/original/image42.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-040,image_context,SHOES image - IMG-040,Image reference IMG-040 for accessory SHOES. Original media: xl/media/image43.png. Anchor: from R4C15 | to R12C18. Suggested context: 1. Need jumping P/L at bottom if there's logo. | 2. Please add offset 0.3mm (clearance to leg) per side | 3. Arrange layout R-R and L-L and add flag on runner to make trimming process easier | 4. Tampo issue- Ensure gate position not at side area bookmask (will affect paint issue). Caption status: needs visual captioning before text-only RAG.,SHOES,from R4C15 | to R12C18,IMG-040,images/original/image43.png,"{""accessory"": ""SHOES"", ""image_id"": ""IMG-040"", ""content_type"": ""image_context"", ""source_sheet"": ""SHOES"", ""source"": ""from R4C15 | to R12C18"", ""media_path"": ""images/original/image43.png"", ""caption_status"": ""needs_caption""}"
